location_key,date,country_code,country_name,new_confirmed,new_deceased,vaccine_doses_administered_for_day,cumulative_vaccine_doses_administered,population,population_male,population_female,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate
PE,2021-07-04,PE,Peru,557.0,164.0,136328.0,8535439.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,24.694444,49.137739,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-07-05,PE,Peru,2862.0,158.0,188802.0,8724241.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,24.011111,63.62882,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-07-06,PE,Peru,2494.0,132.0,214851.0,8939092.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,23.922222,65.929683,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-07-07,PE,Peru,2537.0,132.0,172685.0,9111777.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,24.255556,63.897075,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-07-08,PE,Peru,2397.0,140.0,159772.0,9271549.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,24.344444,63.293401,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-07-09,PE,Peru,2074.0,150.0,164720.0,9436269.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,23.544444,72.448641,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-07-10,PE,Peru,1927.0,126.0,269433.0,9705702.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,23.666667,74.122245,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-07-11,PE,Peru,718.0,119.0,181702.0,9887404.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,25.388889,58.812747,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-07-12,PE,Peru,2298.0,115.0,107775.0,9995179.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,23.877778,74.589224,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-07-13,PE,Peru,2089.0,123.0,112605.0,10107784.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,23.944444,74.526532,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-07-14,PE,Peru,2258.0,96.0,150048.0,10257832.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,25.222222,68.392342,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-07-15,PE,Peru,1903.0,109.0,200765.0,10458597.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,24.977778,68.652316,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-07-16,PE,Peru,2029.0,107.0,229290.0,10687887.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,25.944444,65.179106,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-07-17,PE,Peru,1577.0,93.0,310004.0,10997891.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,25.366667,68.085325,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-07-18,PE,Peru,563.0,80.0,179225.0,11177116.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,23.185185,70.42215,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-07-19,PE,Peru,2049.0,98.0,98739.0,11275855.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,22.733333,74.970057,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-07-20,PE,Peru,1725.0,91.0,103844.0,11379699.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,23.344444,70.399481,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-07-21,PE,Peru,1673.0,83.0,159987.0,11539686.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,23.422222,69.25369,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-07-22,PE,Peru,1637.0,91.0,194961.0,11734647.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,24.722222,67.480629,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-07-23,PE,Peru,1614.0,88.0,249148.0,11983795.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,24.722222,65.545388,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-07-24,PE,Peru,1430.0,107.0,290490.0,12373029.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,24.955556,62.489087,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-07-25,PE,Peru,482.0,86.0,308842.0,12681871.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,25.666667,57.630725,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-07-26,PE,Peru,1596.0,84.0,78219.0,12760090.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,24.977778,64.880362,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-07-27,PE,Peru,1443.0,76.0,256062.0,13016152.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,25.388889,67.185009,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-07-28,PE,Peru,653.0,78.0,116557.0,13132709.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,24.522222,70.860164,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-07-29,PE,Peru,722.0,61.0,65464.0,13198173.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,21.411111,73.6699,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-07-30,PE,Peru,1595.0,76.0,166665.0,13364838.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,21.566667,69.382341,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-07-31,PE,Peru,1238.0,82.0,276871.0,13641709.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,23.3,66.932655,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-08-01,PE,Peru,466.0,59.0,210302.0,13852011.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,24.222222,56.059323,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-08-02,PE,Peru,1556.0,76.0,149731.0,14001742.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,24.188889,69.241304,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-08-03,PE,Peru,1469.0,73.0,140421.0,14142163.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,24.344444,64.971577,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-08-04,PE,Peru,1320.0,59.0,162252.0,14304415.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,24.144444,63.39757,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-08-05,PE,Peru,1517.0,56.0,173098.0,14477513.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,24.322222,63.307255,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-08-06,PE,Peru,1412.0,62.0,285869.0,14763382.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,24.4,64.532222,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-08-07,PE,Peru,1137.0,52.0,290490.0,15261411.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,24.733333,64.521885,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-08-08,PE,Peru,439.0,65.0,290490.0,15624983.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.5,47.097589,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-08-09,PE,Peru,1381.0,63.0,106296.0,15731279.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,25.4,63.417999,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-08-10,PE,Peru,1406.0,63.0,125003.0,15856282.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,25.722222,63.513887,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-08-11,PE,Peru,1557.0,70.0,120491.0,15976773.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,24.011111,72.567263,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-08-12,PE,Peru,1315.0,71.0,118563.0,16095336.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,24.522222,70.235208,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-08-13,PE,Peru,1301.0,64.0,118421.0,16213757.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,23.046296,68.849599,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-08-14,PE,Peru,1002.0,57.0,235508.0,16449265.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,24.194444,64.335154,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-08-15,PE,Peru,438.0,73.0,197861.0,16647126.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,23.259259,50.683549,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-08-16,PE,Peru,1502.0,50.0,80667.0,16727793.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,25.355556,66.614727,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-08-17,PE,Peru,1275.0,58.0,101274.0,16829067.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.222222,64.466639,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-08-18,PE,Peru,1198.0,56.0,90030.0,16919097.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,24.898148,62.932821,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-08-19,PE,Peru,1218.0,45.0,102506.0,17021603.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,25.911111,66.313153,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-08-20,PE,Peru,1126.0,51.0,151575.0,17173178.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,25.5,68.982995,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-08-21,PE,Peru,843.0,54.0,317727.0,17490905.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,22.333333,70.006948,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-08-22,PE,Peru,370.0,52.0,232813.0,17723718.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.333333,50.430993,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-08-23,PE,Peru,1320.0,42.0,81442.0,17805160.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.203704,65.822381,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-08-24,PE,Peru,1222.0,50.0,77739.0,17882899.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,25.911111,65.362786,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-08-25,PE,Peru,1116.0,47.0,92014.0,17974913.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.311111,66.318596,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-08-26,PE,Peru,1000.0,49.0,107450.0,18082363.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.044444,66.351395,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-08-27,PE,Peru,1047.0,38.0,174453.0,18256816.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,25.455556,66.225678,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-08-28,PE,Peru,790.0,44.0,290490.0,18721561.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,23.244444,78.3095,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-08-29,PE,Peru,281.0,50.0,290490.0,19131593.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,24.722222,64.325852,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-08-30,PE,Peru,491.0,30.0,18190.0,19149783.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,23.011111,77.88585,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-08-31,PE,Peru,1091.0,34.0,120607.0,19270390.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,24.1,69.92403,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-09-01,PE,Peru,1013.0,41.0,157006.0,19427396.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,25.677778,64.301393,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-09-02,PE,Peru,993.0,48.0,186839.0,19614235.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.033333,64.679351,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-09-03,PE,Peru,1013.0,35.0,215321.0,19829556.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,25.933333,66.33859,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-09-04,PE,Peru,877.0,39.0,290490.0,20195667.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.788889,63.588357,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
PE,2021-09-05,PE,Peru,370.0,45.0,272497.0,20468164.0,29381884.0,14450757.0,14931127.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,28.527778,54.462183,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6
